Name,Brand,Price,Currency,Image,AltText,NewImage,URL,ProductID,Size,Supplier,Origin,Category_1,Category_2,Highlights,Description
Munchee Strawberry Cream Wafers - 1 Pieces - 12 Counts,Munchee,52.8,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h04/hcc/49406499782686/200Wx200H_583125_main.jpg,Munchee Strawberry Cream Wafers - 1 Pieces - 12 Counts,https://cdnprod.mafretailproxy.com/sys-master-root/h13/hd2/49406499913758/1700Wx1700H_583125_main.jpg,https://www.carrefouregypt.com/mafegy/en/wafers/munchi-wafer-strawberry-1p-12/p/583125,583125,,Carrefour,Egypt,Food Cupboard,"Biscuits, Crackers & Cakes","Cream flavored wafer sticks a unique offering for festive moments or gifting your loved ones with coffee as a snack, this wafers roll is the perfect accompaniment to your day and will delight your kids too.","Strawberry wafer rolls are one treat you won't want to miss.
Each wafer roll in this pack of goodness is crunchy, crunchy and full of flavour.
They match your tea or coffee perfectly.
They are formulated using finest ingredients to keep the product fresh for a longer period of time.
Cream flavored wafer sticks a unique offering for festive moments or gifting your loved ones with coffee as a snack, this wafers roll is the perfect accompaniment to your day and will delight your kids too."
Shaheen Turkish Coffee Special Dark With Cardamom - 200 gram,Shaheen cafe,159.15,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hb2/h7b/28237504872478/574689_main.jpg_200Wx200H,Shaheen Turkish Coffee Special Dark With Cardamom - 200 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h6d/hc9/28237505003550/574689_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/turkish-coffee/shaheen-turk-coffee-dark-card-200g/p/574689,574689,200g,Carrefour,Egypt,Beverages,Coffee,"A Flavorful Drink That's Great for Any Time of Day.
Helps prepare a refreshing hot beverage, which is every coffee enthusiasts favourite way to kick start the day.
This instant coffee has a rich aroma and taste that will stimulate your senses and is extremely easy to make.","Start your day straight with the first sip of this classic, which awakens your senses to new opportunities.
Premium foamy instant coffee straight at home, a must-try for all coffee lovers.
Made using specially selected and carefully roasted beans to create a delectable 'coffee experience.
A Flavorful Drink That's Great for Any Time of Day.
Helps prepare a refreshing hot beverage, which is every coffee enthusiasts favourite way to kick start the day.
This instant coffee has a rich aroma and taste that will stimulate your senses and is extremely easy to make."
El Abd Vanilla Cookies with Chocolate Chips - 2 Cookies,El Abd,8.15,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h13/hc1/34898557141022/200Wx200H_591984_main.jpg,El Abd Vanilla Cookies with Chocolate Chips - 2 Cookies,https://cdnprod.mafretailproxy.com/sys-master-root/h53/hbd/34898557272094/1700Wx1700H_591984_main.jpg,https://www.carrefouregypt.com/mafegy/en/cookies/elabd-chunks-cookies-choco-van-2p/p/591984,591984,,Carrefour,,Food Cupboard,"Biscuits, Crackers & Cakes",,
Isis Regime Natural Herbal Tea Bags With Cinnamon - 50 Pieces,Isis,41.1,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hb1/h6e/48755755515934/200Wx200H_456115_main.jpg,Isis Regime Natural Herbal Tea Bags With Cinnamon - 50 Pieces,https://cdnprod.mafretailproxy.com/sys-master-root/hf2/h6a/48755755647006/1700Wx1700H_456115_main.jpg,https://www.carrefouregypt.com/mafegy/en/diet-tea/isis-regime-cinnamon-tea-50tb/p/456115,456115,50 Pieces,Carrefour,Egypt,Beverages,Tea,"Isis Regime Tea is an all natural weight loss herbal tea.
It has different herbs with proven weight losing properties.
Which are all natural herbs produced in Egypt.
drink this tea on a daily basis and you will absolutely love it!","Isis Regime Tea is an all natural weight loss herbal tea.
It has different herbs with proven weight losing properties.
Which are all natural herbs produced in Egypt.
drink this tea on a daily basis and you will absolutely love it!"
El Doha Mixed Curry Powder - 220 gram,El Doha,63.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h20/hfd/15070713643038/374715_main.jpg_200Wx200H,El Doha Mixed Curry Powder - 220 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h20/hff/15070713774110/374715_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/eldoha-mixed-curry-220-g/p/374715,374715,220g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"The pepper is rich in anti oxidants to keep you healthy.
Al doha curry mix powder makes food rich in taste and highly aromatic.
Al doha curry powder rich source of nourishment thanks to the high nutrient content.
Perfect to add to veg and non veg preparations.","Give food a delicious taste with the al doha curry mix powder.
The pepper has a spicy taste that is sure to add a unique taste to any food.
You can use it as an ingredient for curries.
The pepper is rich in anti oxidants to keep you healthy.
Al doha curry mix powder makes food rich in taste and highly aromatic.
Al doha curry powder rich source of nourishment thanks to the high nutrient content.
Perfect to add to veg and non veg preparations."
Al Doha Beyti White Rice - 320 gram,El Doha,20.35,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h1e/hda/49910123593758/200Wx200H_612524_main.jpg,Al Doha Beyti White Rice - 320 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h0f/hd4/49910123724830/1700Wx1700H_612524_main.jpg,https://www.carrefouregypt.com/mafegy/en/brown-rice/al-doha-beyti-white-rice-320g/p/612524,612524,,Carrefour,,Food Cupboard,"Rice, Pasta & Pulses",,
Abu Auf Roasted And Salted Almonds - 50 gram,Abu auf,36.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hf4/ha0/14952250638366/229069_main.jpg_200Wx200H,Abu Auf Roasted And Salted Almonds - 50 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hbc/h96/14952250933278/229069_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/almonds/abu-auf-roasted-almond-50g/p/229069,229069,,Carrefour,Egypt,Food Cupboard,"Nuts, Dates & Dried Fruits","They have a tantalizing taste and natural flavor.
One crunchy bite and you’ll realize these are truly the best mix around.
Delicious snacks at your fingertips.
Our nut collection is available in varieties that is sure to please the most discriminating palate.","Our premium nut collection is not only nutritious but delicious as well.
They have a tantalizing taste and natural flavor.
One crunchy bite and you’ll realize these are truly the best mix around.
Delicious snacks at your fingertips.
Our nut collection is available in varieties that is sure to please the most discriminating palate."
Abu Auf Turmeric - 80 gram,Abu auf,26.5,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h3a/h2b/29344504774686/578082_main.jpg_200Wx200H,Abu Auf Turmeric - 80 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h3e/h26/29344505036830/578082_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-turmeric-80g/p/578082,578082,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"It is mainly used with food that needs a distinct intense flavor, like chicken, shrimps or pasta.
Our natural turmeric powder is of premium quality.
It's very nutritious, boosts the immunity and eases inflammation.","Our special Turmeric Powder is an aromatic, stimulant herb that could be used along salt, pepper and other spices to add a special intense taste to savory dishes.
It is mainly used with food that needs a distinct intense flavor, like chicken, shrimps or pasta.
Our natural turmeric powder is of premium quality.
It's very nutritious, boosts the immunity and eases inflammation."
Al Doha Mixed Spices - 220 gram,El Doha,109.15,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hb1/h89/14952318271518/374714_main.jpg_200Wx200H,Al Doha Mixed Spices - 220 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hc0/h8f/14952318402590/374714_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/eldoha-mixed-spices-220g/p/374714,374714,220g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"The spice mix can be used to make a spread or dip by just adding it in mayonnaise or use to spice up French fries, potato wedges, makhana, sandwiches, quesadilla, pizza, pasta, cutlets, fryums, salads and where your imagination takes you.","A flavour profile which elevates the taste of your food, we have especially worked with home cooks and also chefs and curated a spice mix which will take your taste buds for a wonderful journey through sweet, sour, spicy and umami.
The spice mix can be used to make a spread or dip by just adding it in mayonnaise or use to spice up French fries, potato wedges, makhana, sandwiches, quesadilla, pizza, pasta, cutlets, fryums, salads and where your imagination takes you."
Abu Auf Smoked Paprika - 70 Gram,Abu auf,41.1,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h12/hb1/28237519487006/578059_main.jpg_200Wx200H,Abu Auf Smoked Paprika - 70 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h44/ha7/28237519749150/578059_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-smoked-paprika-70g/p/578059,578059,70g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"It is rich in vitamin a, b6 & e, reduces inflammation, improved blood pressure and prevents joint pains and lethargy.","Abu auf smoked paprika, from the province of Caceres, Spain, are dried in the traditional process over an oak burning fire for weeks to produce a sweet smokey flavour.
It is rich in vitamin a, b6 & e, reduces inflammation, improved blood pressure and prevents joint pains and lethargy."
Haj Arafa Sahlab-  300 Gram,Haj Arafa,45.25,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/ha7/h42/14499677863966/542726_main.jpg_200Wx200H,Haj Arafa Sahlab-  300 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h67/h46/14499677995038/542726_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/nourishing-healthy-instant/haj-arafa-sahlab-300g/p/542726,542726,300g,Carrefour,Egypt,Beverages,Powdered Drinks,"Rich in starch and minerals, such as phosphorus and calcium, therefore tones the whole body.","Haj Arafa sahlab mixture powder soothes nerves, eliminates stress and fatigue giving wellness and alertness simultaneously.
Rich in starch and minerals, such as phosphorus and calcium, therefore tones the whole body."
Bab Elsham Zaatar Mahawaj - 40 gram,Bab El Sham,18.9,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h88/h2a/31258534576158/533454_main.jpg_200Wx200H,Bab Elsham Zaatar Mahawaj - 40 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h3f/h35/31258535297054/533454_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/herbs/bab-elsham-zaatar-mahwaj-40g/p/533454,533454,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,Salt and the most important ingredient of all Sumac gives it the delicious unexpected tanginess that to me.,"Zaatar spice is a blend of savory dried herbs like oregano, marjoram or thyme, and toasted earthy spices like cumin and coriander, with sesame seeds, salt and the most important ingredient of all Sumac gives it the delicious unexpected tanginess that to me."
Dayma Brown Lentils - 1 Kg,Dayma,78,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h62/h93/34030282244126/591198_main.jpg_200Wx200H,Dayma Brown Lentils - 1 Kg,https://cdnprod.mafretailproxy.com/sys-master-root/ha3/h8f/34030282375198/591198_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/lentils/dayma-brown-lentils-1kg/p/591198,591198,,Carrefour,,Food Cupboard,"Rice, Pasta & Pulses",,
Abu Auf Popcorn Caramel and Cinnam 100gm,Abu auf,21.95,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hbd/h93/47164637020190/200Wx200H_603723_main.jpg,Abu Auf Popcorn Caramel and Cinnam 100gm,https://cdnprod.mafretailproxy.com/sys-master-root/h09/ha5/47164637544478/1700Wx1700H_603723_main.jpg,https://www.carrefouregypt.com/mafegy/en/pop-corn/abu-auf-popcorn-caramel-cinnam100g/p/603723,603723,,Carrefour,,Food Cupboard,"Chips, Dips & Snacks",,
Abu Auf Curry Powder - 75 Gram,Abu auf,20.35,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hef/h7e/28475824537630/578081_main.jpg_200Wx200H,Abu Auf Curry Powder - 75 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h6d/h86/28475824799774/578081_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-curry-powder-75g/p/578081,578081,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"This pack of curry powder can be used regularly to spice up every meal and bring your recipes to life.
It has a fantastic blend of spices that will add flavor to your food.
You are sure to fall in love with this tremendous spice mix.","This Curry Powder is sourced from high-quality ingredients to help you prepare a flavourful curry.
This pack of curry powder can be used regularly to spice up every meal and bring your recipes to life.
It has a fantastic blend of spices that will add flavor to your food.
You are sure to fall in love with this tremendous spice mix."
Harvest Foul With Mexican Recipe - 400gm,Harvest,16.85,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h18/hcd/13189842337822/450757_main.jpg_200Wx200H,Harvest Foul With Mexican Recipe - 400gm,https://cdnprod.mafretailproxy.com/sys-master-root/he9/hd3/13189842534430/450757_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/foul-medamas-broad-beans/harvest-foul-peeled-hot-400g/p/450757,450757,,Carrefour,Egypt,Food Cupboard,"Tins, Jars & Packets","It is also very versatile as it can be elegantly combined with both traditional and modern dishes.
Fava beans are known to boost immunity, improve bone health and aid in weight loss.","Harvest Foul With Mexican Recipe is made up of a healthy blend of premium Fava beans, water and salt and is loaded with tons of fibre and rich proteins.
This classic Middle-Eastern favourite is prepared with all-natural ingredients and comes in an ‘easy to open’ tin packaging.
This makes it a perfect partner for indoor cooking and outdoor picnics.
It is also very versatile as it can be elegantly combined with both traditional and modern dishes.
Fava beans are known to boost immunity, improve bone health and aid in weight loss."
Abu Auf Maamoul with Dates - 1 Piece,Abu auf,3.85,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he6/h2a/17366120857630/524184_main.jpg_200Wx200H,Abu Auf Maamoul with Dates - 1 Piece,https://cdnprod.mafretailproxy.com/sys-master-root/h27/h27/17366120988702/524184_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/date-biscuits/abu-auf-maamoul-w-dates-1p/p/524184,524184,,Carrefour,Egypt,Food Cupboard,"Biscuits, Crackers & Cakes","They will melt in your mouth and are utterly scrumptious.
A natural sweetness that makes a delicious treat any time of the day.","Provides the authentic middle eastern flavor of these buttery date filled cookies.
They will melt in your mouth and are utterly scrumptious.
A natural sweetness that makes a delicious treat any time of the day."
ِAbu auf Crispy Cranberries - 350 Gram,Abu auf,128.5,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h05/h17/27008515473438/535517_main.jpg_200Wx200H,ِAbu auf Crispy Cranberries - 350 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h14/h1d/27008515604510/535517_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/granola/abu-auf-crispy-cranberries-350g/p/535517,535517,,Carrefour,Egypt,Food Cupboard,Breakfast Cereals & Bars,The sourish sweet taste of cranberries and raisins give a richer texture that engages all the senses.,"Create your meal very easy, using hot milk.
The best taste with 100% natural ingredients.
Wheat and sugar free.
Rich in fibers.This extremely crispy granola, with a nearly cookie-like texture is the best addition to your cereal, oats, yoghurt and more.
The sourish sweet taste of cranberries and raisins give a richer texture that engages all the senses."
EL Bawadi Caramel Halawa Spread - 160 gram,El bawadi,27,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/ha1/h87/34566839828510/595915_main.jpg_200Wx200H,EL Bawadi Caramel Halawa Spread - 160 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h5b/h7b/34566840090654/595915_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/other-spreadables/el-bawady-caramel-halawa-spread160g/p/595915,595915,,Carrefour,,Food Cupboard,"Jams, Honey & Spreads",,
